 (9.950494525789996270e-02-1.123736567565600392e-01j)
 (1.282657018643860447e-01-1.540535219888486684e-01j)
 (1.281569771015249048e-01-1.540801250786046628e-01j)
 (1.279741424955895823e-01-1.540693362818214007e-01j)
 (1.277398445548360018e-01-1.539949352681073969e-01j)
 (1.274579099087294609e-01-1.538603213088917954e-01j)
 (1.270842543372514566e-01-1.536501678485142630e-01j)
 (1.265683104856238639e-01-1.532643759563948049e-01j)
 (1.259593208541025244e-01-1.525181025537036550e-01j)
 (1.254883020903808377e-01-1.512552747758250105e-01j)
 (1.255201036914036228e-01-1.495188596272323533e-01j)
 (1.263576750163419860e-01-1.476394144767292360e-01j)
 (1.280132371461284446e-01-1.461294353148775427e-01j)
 (1.301281730540951032e-01-1.454079566572443472e-01j)
 (1.321466056516429066e-01-1.455347762505275200e-01j)
 (1.336556495908341746e-01-1.461696925255050183e-01j)
 (1.346467307784759149e-01-1.468241840125798503e-01j)
 (1.354802377502504485e-01-1.472398308867404193e-01j)
 (1.365507984494848392e-01-1.476038451728381440e-01j)
 (1.378906659325433437e-01-1.484098268866119730e-01j)
 (1.390273106685072924e-01-1.500327804463458259e-01j)
 (1.392479468572468682e-01-1.523282270903766056e-01j)
 (1.381105682185170547e-01-1.545878759098683886e-01j)
 (1.358185035203929025e-01-1.559313892035043281e-01j)
 (1.331494463428494202e-01-1.558666524654565289e-01j)
 (1.309622157587528868e-01-1.545970479687558685e-01j)
 (1.296364231390390864e-01-1.528259344436777023e-01j)
 (1.288759731264817188e-01-1.511843139070683240e-01j)
 (1.280523518599706034e-01-1.497155091459983767e-01j)
 (1.268417261097306292e-01-1.478404646092221220e-01j)
 (1.256497211251324519e-01-1.448667274470820665e-01j)
 (1.254569943599984083e-01-1.406644834482933537e-01j)
 (1.271618942998121171e-01-1.359777252081876553e-01j)
 (1.308943138474172874e-01-1.320952644701357814e-01j)
 (1.358257256282950076e-01-1.300837310880957054e-01j)
 (1.406519297890498066e-01-1.301367859132048499e-01j)
 (1.444102057235016334e-01-1.315390330524999485e-01j)
 (1.470122408573938666e-01-1.332811476409637708e-01j)
 (1.490825183734619253e-01-1.348476739670502744e-01j)
 (1.512346800580018080e-01-1.365553180338808237e-01j)
 (1.533648215972673590e-01-1.391627939684537130e-01j)
 (1.545498127265905741e-01-1.430426315473935783e-01j)
 (1.536865153716016896e-01-1.475790112490690531e-01j)
 (1.504093271034839252e-01-1.513235108764279246e-01j)
 (1.455571404335488095e-01-1.528592237820931288e-01j)
 (1.407769963568784310e-01-1.517469165167686374e-01j)
 (1.375096000933169749e-01-1.488301193988079418e-01j)
 (1.360861805766999666e-01-1.456344666491011797e-01j)
 (1.356175173131705658e-01-1.432688838085059146e-01j)
 (1.347906274297975271e-01-1.416377894972799811e-01j)
 (1.329943781348063847e-01-1.395763138803713665e-01j)
 (1.309177166050843333e-01-1.358267616941030986e-01j)
 (1.301568503927184040e-01-1.301248863679883849e-01j)
 (1.321176345821238884e-01-1.235838194219695679e-01j)
 (1.370170727298161972e-01-1.180921816900270815e-01j)
 (1.437076768289501094e-01-1.151674549959263855e-01j)
 (1.504374005432780326e-01-1.151063452053639607e-01j)
 (1.559507101873710277e-01-1.170446346990632325e-01j)
 (1.600826517239850866e-01-1.198257421235443543e-01j)
 (1.634214900469363463e-01-1.229433688287210613e-01j)
 (1.663726147513349685e-01-1.267866890001621005e-01j)
 (1.684381720394768911e-01-1.319928810310160849e-01j)
 (1.683654158160759751e-01-1.384471974268051964e-01j)
 (1.651216965158050776e-01-1.448010503945682259e-01j)
 (1.589456893194404197e-01-1.490124767462515376e-01j)
 (1.515909273226404286e-01-1.495990883883932532e-01j)
 (1.454635520625317813e-01-1.466881010121316442e-01j)
 (1.421979198494526531e-01-1.420452652833288365e-01j)
 (1.416665541615518276e-01-1.379812775107834566e-01j)
 (1.421611203575431082e-01-1.358514103746434332e-01j)
 (1.416657992305924429e-01-1.352035789907330421e-01j)
 (1.393348698262089902e-01-1.341986688331251731e-01j)
 (1.361205778649125508e-01-1.309986973722716830e-01j)
 (1.341341010006289469e-01-1.251192641161548713e-01j)
 (1.352424430905909691e-01-1.178154806996307008e-01j)
 (1.399025926798341535e-01-1.113024729477619379e-01j)
 (1.470009429813164958e-01-1.074298678247877503e-01j)
 (1.547075393379388208e-01-1.067697679344025291e-01j)
 (1.616165226051981263e-01-1.087129592973062608e-01j)
 (1.177326395722192443e-01-9.045834035273830898e-02j)
